Index,Civilian_Type,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Name_Eng,Latitude,Longitude,Victims
720,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,27
721,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,28
722,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,29
723,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,30
724,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,31
725,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,32
726,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,33
727,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,34
728,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,35
729,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,36
730,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,37
731,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,38
732,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,39
733,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,40
734,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,41
735,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,42
736,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,43
737,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,44
738,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,45
739,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,46
740,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,47
741,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,48
742,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,49
743,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,50
744,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,51
745,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,52
746,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,53
747,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,54
748,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,55
749,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,56
750,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,57
751,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,58
752,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,59
753,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,60
754,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,61
755,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,62
756,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,63
757,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,64
758,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,65
759,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,66
760,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,67
761,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,68
762,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,69
763,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura,MMR010006011,Bone Oe,Yet Kan Taw,21.90314,96.04948,70
764,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,1
765,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,2
766,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,3
767,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
768,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,1
769,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,2
770,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,3
771,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,
772,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,
773,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,
774,,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,1
775,,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,2
776,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,3
777,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,4
778,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,5
779,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,6
780,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,7
781,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,8
782,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,9
783,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,10
784,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,11
785,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,12
786,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,13
787,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,14
788,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,15
789,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,16
790,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,17
791,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,18
792,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,19
793,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,20
794,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,21
795,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,22
796,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,23
797,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,24
798,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,25
799,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,26
800,အခြေခံပညာကျောင်းသား,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,,21.61325,96.13033,27
801,သာသနာ့ဝန်ထမ်း,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,1
802,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,2
803,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,3
804,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,4
805,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,5
806,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,6
807,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,7
808,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,8
809,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006026,Kin,Kin,18.08197,96.48931122,9
810,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,10
811,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,11
812,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,,Mahaaungmyay Town,21.97535,96.0946,20
813,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
814,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
815,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
816,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
817,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,
818,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,,,,,
819,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,,,,,
820,တက္ကသိုလ်ကျောင်းသား,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,,,,,
821,တက္ကသိုလ်ကျောင်းသား,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,,,,,
822,တက္ကသိုလ်ကျောင်းသား,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay,MMR010003701,,,,,
823,ပုဂ္ဂလိကဝန်ထမ်း,Mandalay,,,,,,,,,,
824,,,,,,,,,,,,
825,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,1
826,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,2
827,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,3
828,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,4
829,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,5
830,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,6
831,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,7
832,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,8
833,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,9
834,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012701,,Phyu Town,18.48438,96.43572,10
835,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012039,In Pin Thar,In Pin Thar,18.40484,96.535492,11
836,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012054,Kin Mun Chon,Nat Laung,18.26462,96.60205078,12
837,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012026,Thar Yar Kone,Gway Pin Hmyaung,18.46176,96.47315979,13
838,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012026,Thar Yar Kone,Gway Pin Hmyaung,18.46176,96.47315979,14
839,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007012,Phyu,MMR007012703,,Zayyawadi Town,18.54097,96.43084,15
840,,,,,,,,,,,,
841,,,,,,,,,,,,
842,,,,,,,,,,,,
843,,,,,,,,,,,,
844,,,,,,,,,,,,
845,,,,,,,,,,,,
846,,,,,,,,,,,,
847,,,,,,,,,,,,
848,,,,,,,,,,,,
849,,,,,,,,,,,,
850,,,,,,,,,,,,
851,,,,,,,,,,,,
852,,,,,,,,,,,,
853,,,,,,,,,,,,
854,,,,,,,,,,,,
855,,,,,,,,,,,,
856,,,,,,,,,,,,
857,,,,,,,,,,,,
858,,,,,,,,,,,,
859,,,,,,,,,,,,
860,,,,,,,,,,,,
861,,,,,,,,,,,,
862,,,,,,,,,,,,
863,,,,,,,,,,,,
864,,,,,,,,,,,,
865,,,,,,,,,,,,
866,,,,,,,,,,,,
867,,,,,,,,,,,,
868,,,,,,,,,,,,
869,,,,,,,,,,,,
870,,,,,,,,,,,,
871,,,,,,,,,,,,
872,,,,,,,,,,,,
873,,,,,,,,,,,,
874,,,,,,,,,,,,
875,,,,,,,,,,,,
876,,,,,,,,,,,,
877,,,,,,,,,,,,
878,,,,,,,,,,,,
879,,,,,,,,,,,,
880,,,,,,,,,,,,
881,,,,,,,,,,,,
882,,,,,,,,,,,,
883,,,,,,,,,,,,
884,,,,,,,,,,,,
885,,,,,,,,,,,,
886,,,,,,,,,,,,
887,,,,,,,,,,,,
888,,,,,,,,,,,,
889,,,,,,,,,,,,
890,,,,,,,,,,,,
891,,,,,,,,,,,,
892,,,,,,,,,,,,
893,,,,,,,,,,,,
894,,,,,,,,,,,,
895,,,,,,,,,,,,
896,,,,,,,,,,,,
897,,,,,,,,,,,,
898,,,,,,,,,,,,
899,,,,,,,,,,,,
900,,,,,,,,,,,,
901,,,,,,,,,,,,
902,,,,,,,,,,,,
903,,,,,,,,,,,,
904,,,,,,,,,,,,
905,,,,,,,,,,,,
906,,,,,,,,,,,,
907,,,,,,,,,,,,
908,,,,,,,,,,,,
909,,,,,,,,,,,,
910,,,,,,,,,,,,
911,,,,,,,,,,,,
912,,,,,,,,,,,,
913,,,,,,,,,,,,
914,,,,,,,,,,,,
915,,,,,,,,,,,,
916,,,,,,,,,,,,
917,,,,,,,,,,,,
918,,,,,,,,,,,,
919,,,,,,,,,,,,
920,,,,,,,,,,,,
921,,,,,,,,,,,,
922,,,,,,,,,,,,
923,,,,,,,,,,,,
924,,,,,,,,,,,,
925,,,,,,,,,,,,
926,,,,,,,,,,,,
927,,,,,,,,,,,,
928,,,,,,,,,,,,
929,,,,,,,,,,,,
930,,,,,,,,,,,,
931,,,,,,,,,,,,
932,,,,,,,,,,,,
933,,,,,,,,,,,,
934,,,,,,,,,,,,
935,,,,,,,,,,,,
936,,,,,,,,,,,,
937,,,,,,,,,,,,
938,,,,,,,,,,,,
939,,,,,,,,,,,,
940,,,,,,,,,,,,
941,,,,,,,,,,,,
942,,,,,,,,,,,,
943,,,,,,,,,,,,
944,,,,,,,,,,,,
945,,,,,,,,,,,,
946,,,,,,,,,,,,
947,,,,,,,,,,,,
948,,,,,,,,,,,,
949,,,,,,,,,,,,
950,,,,,,,,,,,,
951,,,,,,,,,,,,
952,,,,,,,,,,,,
953,,,,,,,,,,,,
954,,,,,,,,,,,,
955,,,,,,,,,,,,
956,,,,,,,,,,,,
957,,,,,,,,,,,,
958,,,,,,,,,,,,
959,,,,,,,,,,,,
960,,,,,,,,,,,,
961,,,,,,,,,,,,
962,,,,,,,,,,,,
963,,,,,,,,,,,,
964,,,,,,,,,,,,
965,,,,,,,,,,,,
966,,,,,,,,,,,,
967,,,,,,,,,,,,
968,,,,,,,,,,,,
969,,,,,,,,,,,,
970,,,,,,,,,,,,
971,,,,,,,,,,,,
972,,,,,,,,,,,,
973,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,
974,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
975,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
976,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
977,အရပ်သားပြည်သူ,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse,MMR010013701,,Kyaukse Town,21.61325,96.13033,
978,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,
979,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,
980,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,
981,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
982,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
983,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,
984,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D001,Oke Ta Ra,MMR018008,Oke Ta Ra Thi Ri,,,MMR018008701,,19.891,
985,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018006,Pyinmana,MMR018006701,,Pyinmana Town,19.7361,96.20895,
986,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,
987,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,
988,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,
989,နိုင်ငံရေးအကျဥ်းသား,,,,,,,,,,,1
990,နိုင်ငံရေးအကျဥ်းသား,,,,,,,,,,,2
991,နိုင်ငံရေးအကျဥ်းသား,,,,,,,,,,,3
992,နိုင်ငံရေးအကျဥ်းသား,,,,,,,,,,,4
993,နိုင်ငံရေးအကျဥ်းသား,,,,,,,,,,,5
994,နိုင်ငံရေးအကျဥ်းသား,,,,,,,,,,,6
995,အကျဥ်းသား,,,,,,,,,,,7
996,အကျဥ်းသား,,,,,,,,,,,8
997,အကျဥ်းသား,,,,,,,,,,,9
998,အကျဥ်းသား,,,,,,,,,,,10
999,အကျဥ်းသား,,,,,,,,,,,11
1000,အကျဥ်းသား,,,,,,,,,,,12
1001,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
1002,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,1
1003,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,2
1004,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,3
1005,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,4
1006,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,5
1007,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010001701,,Aungmyaythazan Town,21.99321,96.09686,6
1008,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
1009,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
1010,အရပ်သားပြည်သူ,,,,,,,,,,,
1011,အရပ်သားပြည်သူ,,,,,,,,,,,
1012,အရပ်သားပြည်သူ,,,,,,,,,,,
1013,အရပ်သားပြည်သူ,,,,,,,,,,,
1014,အရပ်သားပြည်သူ,,,,,,,,,,,
1015,အရပ်သားပြည်သူ,,,,,,,,,,,
